"Kunden Nr."	"Kunde"	"Material Nr."	Anfangsbestand	Retourniert	Zu berechnen
"428413"	"MOM Faktor"	"12.999.01.003"	-9	29	-38
"428413"	"MOM Faktor"	"12.999.01.008"	-34	110	-144
"470055"	"Sievering Nutzfahrzeuge GmbH"	"12.999.01.003"	0	2	-2
"490102"	"KUZNIA GLINIK SP.Z.O.O."	"12.999.01.001"	-15	0	-15
"490106"	"FORGING PRODUCTS S.A."	"12.999.01.001"	-88	3	-91
"490106"	"FORGING PRODUCTS S.A."	"12.999.01.003"	-86	35	-121
"490106"	"FORGING PRODUCTS S.A."	"12.999.01.008"	23	0	23
"490106"	"FORGING PRODUCTS S.A."	"12.999.01.011"	-26	0	-26
"490108"	"KAMAX S.R.O. TURNOV"	"12.999.01.003"	-35	0	-35
"490112"	"UNIOR DD"	"12.999.01.003"	74	7	67
"490112"	"UNIOR DD"	"12.999.01.008"	85	60	25
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.001"	470	4	466
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.003"	1	4	-3
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.008"	82	2	80
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.011"	-2	0	-2
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.188"	71	0	71
"500035"	"EUROPART Materials GmbH"	"12.999.01.001"	42	51	-9
"500035"	"EUROPART Materials GmbH"	"12.999.01.003"	46	51	-5
"500035"	"EUROPART Materials GmbH"	"12.999.01.008"	1	0	1
"500118"	"Cargobull Parts & Services GmbH"	"12.999.01.001"	25	46	-21
"500118"	"Cargobull Parts & Services GmbH"	"12.999.01.003"	11	7	4
"500167"	"MN Kaltformteile"	"12.999.01.003"	-11	0	-11
"500182"	"Frohnauer GmbH"	"12.999.01.001"	1	0	1
"500219"	"Georg Fischer GmbH"	"12.999.01.001"	72	422	-350
"500219"	"Georg Fischer GmbH"	"12.999.01.003"	36	0	36
"500219"	"Georg Fischer GmbH"	"12.999.01.008"	79	0	79
"500245"	"NTV Nutzfahrzeuge"	"12.999.01.001"	2	0	2
"500259"	"Nüsslein"	"12.999.01.001"	1	1	0
"500276"	"TMD Friction Services GmbH"	"12.999.01.003"	0	2	-2
"500291"	"SVG EUROPART Südbaden GmbH"	"12.999.01.003"	2	2	0
"500310"	"Spermann Fahrzeugbau GmbH"	"12.999.01.001"	2	0	2
"500310"	"Spermann Fahrzeugbau GmbH"	"12.999.01.003"	2	0	2
"500331"	"SW Umformtechnik"	"12.999.01.001"	30	32	-2
"500331"	"SW Umformtechnik"	"12.999.01.003"	173	5	168
"500466"	"Hendricks Reparatur & Service"	"12.999.01.003"	0	1	-1
"500621"	"PROFI PARTS"	"12.999.01.001"	2	0	2
"500640"	"Torwesten Spedition GmbH & Co. KG"	"12.999.01.003"	0	1	-1
"500646"	"Schneider Fahrzeugteile"	"12.999.01.001"	1	1	0
"500706"	"HGE Fahrzeugbau GmbH & Co. KG"	"12.999.01.001"	0	1	-1
"500706"	"HGE Fahrzeugbau GmbH & Co. KG"	"12.999.01.188"	0	1	-1
"500757"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.001"	1	0	1
"500800"	"Paul Scholz KG"	"12.999.01.003"	0	1	-1
"500820"	"Hofmeister & Meincke GmbH & Co. KG"	"12.999.01.001"	1	0	1
"501044"	"Friedrich Kraft GmbH"	"12.999.01.001"	0	4	-4
"501044"	"Friedrich Kraft GmbH"	"12.999.01.003"	2	4	-2
"501047"	"Friedrich Kraft GmbH"	"12.999.01.003"	0	1	-1
"501146"	"Schwarzmüller"	"12.999.01.188"	191	233	-42
"501210"	"WüTSCHNER"	"12.999.01.001"	0	18	-18
"501221"	"Polyma Energiesysteme GmbH"	"12.999.01.001"	2	0	2
"501233"	"OPTIMAS OE Solutions GmbH"	"12.999.01.003"	-83	0	-83
"501233"	"OPTIMAS OE Solutions GmbH"	"12.999.01.008"	5	0	5
"501243"	"Altha Industrieprodukte"	"12.999.01.003"	15	4	11
"501243"	"Altha Industrieprodukte"	"12.999.01.008"	28	40	-12
"501305"	"Kuznia Jawor SA"	"12.999.01.001"	66	60	6
"501398"	"BIRNER GMBH"	"12.999.01.001"	0	0	0
"501401"	"Bäumle Spedition GmbH"	"12.999.01.001"	1	0	1
"501401"	"Bäumle Spedition GmbH"	"12.999.01.003"	2	0	2
"501508"	"A-W.Heil & Sohn GmbH & Co."	"12.999.01.001"	28	38	-10
"501508"	"A-W.Heil & Sohn GmbH & Co."	"12.999.01.003"	9	5	4
"501620"	"Fietz Thermoplast"	"12.999.01.003"	-24	0	-24
"501681"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.001"	1	0	1
"501804"	"Spedition Ottensmann GmbH"	"12.999.01.003"	0	1	-1
"501871"	"Schmitt KFZ GmbH"	"12.999.01.003"	0	2	-2
"501949"	"Heinrich Hamm Speditionsges."	"12.999.01.003"	0	1	-1
"502119"	"Claas Service and Parts GmbH"	"12.999.01.008"	26	0	26
"502219"	"Maschinenfabrik Bernard Krone GmbH"	"12.999.01.001"	0	0	0
"502219"	"Maschinenfabrik Bernard Krone GmbH"	"12.999.01.003"	0	0	0
"502560"	"Haerterei Hauck"	"12.999.01.001"	-7	0	-7
"502560"	"Haerterei Hauck"	"12.999.01.003"	-24	0	-24
"502560"	"Haerterei Hauck"	"12.999.01.008"	36	0	36
"502680"	"Finkl-Fahrzeugbau GmbH"	"12.999.01.001"	2	6	-4
"502680"	"Finkl-Fahrzeugbau GmbH"	"12.999.01.003"	0	4	-4
"502680"	"Finkl-Fahrzeugbau GmbH"	"12.999.01.162"	4	4	0
"502680"	"Finkl-Fahrzeugbau GmbH"	"12.999.01.163"	1	1	0
"502809"	"Franz Mersch GmbH & Co. KG"	"12.999.01.001"	1	2	-1
"503038"	"Weißgerber/Seidner GmbH & Co"	"12.999.01.001"	39	6	33
"503038"	"Weißgerber/Seidner GmbH & Co"	"12.999.01.003"	224	77	147
"503131"	"Contitech Luftfedersysteme GmbH"	"12.999.01.001"	-1	1	-2
"503173"	"Bohnet GmbH"	"12.999.01.001"	5	0	5
"503208"	"Rainer Volk"	"12.999.01.001"	2	0	2
"503240"	"Wessels Vrees"	"12.999.01.001"	10	0	10
"503269"	"Sinco Tec"	"12.999.01.001"	4	0	4
"503356"	"Arnold Umformtechnik"	"12.999.01.003"	7	0	7
"503490"	"B. Stade, Inh. M. Stade"	"12.999.01.003"	1	0	1
"503494"	"VCT Vogel GmbH"	"12.999.01.001"	0	0	0
"503494"	"VCT Vogel GmbH"	"12.999.01.003"	0	0	0
"503494"	"VCT Vogel GmbH"	"12.999.01.188"	0	0	0
"503550"	"ForFarmers GmbH"	"12.999.01.003"	0	1	-1
"503634"	"Wessels + Müller AG"	"12.999.01.001"	1	0	1
"503638"	"Fahrzeugbau GmbH Ladeburg"	"12.999.01.001"	1	3	-2
"503853"	"Waldemar Fromm"	"12.999.01.001"	1	1	0
"503935"	"BPW TRAPACO, S.L."	"12.999.01.001"	0	1	-1
"503996"	"System Trailers GmbH"	"12.999.01.001"	63	42	21
"503996"	"System Trailers GmbH"	"12.999.01.003"	11	13	-2
"503996"	"System Trailers GmbH"	"12.999.01.008"	5	5	0
"503996"	"System Trailers GmbH"	"12.999.01.162"	14	0	14
"503996"	"System Trailers GmbH"	"12.999.01.188"	78	59	19
"504022"	"Vaal-Transporte GmbH"	"12.999.01.001"	1	1	0
"504307"	"Zemmler"	"12.999.01.001"	1	4	-3
"504307"	"Zemmler"	"12.999.01.003"	1	4	-3
"504337"	"RUFA Fahrzeugbau GmbH"	"12.999.01.001"	1	5	-4
"504337"	"RUFA Fahrzeugbau GmbH"	"12.999.01.003"	1	5	-4
"504337"	"RUFA Fahrzeugbau GmbH"	"12.999.01.188"	3	0	3
"504462"	"TMD Friction  GmbH Coswig"	"12.999.01.003"	3	0	3
"504483"	"Streicher Landmaschinen GmbH"	"12.999.01.001"	1	0	1
"504689"	"HS-Schoch GmbH"	"12.999.01.001"	-96	0	-96
"504689"	"HS-Schoch GmbH"	"12.999.01.003"	-332	0	-332
"504728"	"Grimme Landmaschinentechnik"	"12.999.01.001"	12	1	11
"504728"	"Grimme Landmaschinentechnik"	"12.999.01.003"	3	2	1
"504728"	"Grimme Landmaschinentechnik"	"12.999.01.008"	6	2	4
"504864"	"Lenicker GmbH"	"12.999.01.001"	3	1	2
"504880"	"Lisi Automotive-Knipping"	"12.999.01.003"	-7	8	-15
"504902"	"Peter Ortmann"	"12.999.01.001"	0	0	0
"505279"	"Reiner Reichert"	"12.999.01.001"	0	0	0
"505279"	"Reiner Reichert"	"12.999.01.003"	1	1	0
"505279"	"Reiner Reichert"	"12.999.01.188"	0	0	0
"505303"	"Kurt Willig GmbH & Co. KG"	"12.999.01.001"	-2	10	-12
"505303"	"Kurt Willig GmbH & Co. KG"	"12.999.01.003"	-2	5	-7
"505303"	"Kurt Willig GmbH & Co. KG"	"12.999.01.188"	10	12	-2
"505429"	"BPW Benelux sprl."	"12.999.01.001"	0	1	-1
"505485"	"ELHA Maschinenbau"	"12.999.01.001"	-7	0	-7
"505485"	"ELHA Maschinenbau"	"12.999.01.003"	2	0	2
"505515"	"RMW Rotenburger"	"12.999.01.003"	34	0	34
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.001"	554	223	331
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.003"	25	9	16
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.008"	35	19	16
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.162"	16	0	16
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.163"	3	0	3
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.188"	205	489	-284
"505548"	"Colombo Special Fasteners"	"12.999.01.003"	37	26	11
"505548"	"Colombo Special Fasteners"	"12.999.01.008"	99	60	39
"505595"	"Koch GmbH & Co. KG"	"12.999.01.001"	2	2	0
"505663"	"Schaeffler  KG"	"12.999.01.003"	-1	0	-1
"505664"	"Springfix"	"12.999.01.003"	9	0	9
"505666"	"Pöppelmann GmbH & Co."	"12.999.01.003"	-18	0	-18
"505668"	"Willi Hahn GmbH"	"12.999.01.003"	-12	0	-12
"505695"	"Knoll GmbH"	"12.999.01.001"	-2	0	-2
"505737"	"Vollmer + Boch"	"12.999.01.001"	31	0	31
"505737"	"Vollmer + Boch"	"12.999.01.003"	46	0	46
"505738"	"Mildner Fahrzeugbau GmbH"	"12.999.01.001"	47	18	29
"505738"	"Mildner Fahrzeugbau GmbH"	"12.999.01.003"	22	22	0
"505738"	"Mildner Fahrzeugbau GmbH"	"12.999.01.008"	9	3	6
"505738"	"Mildner Fahrzeugbau GmbH"	"12.999.01.188"	3	1	2
"505825"	"Geroh GmbH & Co. KG"	"12.999.01.003"	0	0	0
"505856"	"CT Kran-Cervice GmbH"	"12.999.01.001"	2	0	2
"505910"	"Wilhelm Schauerte"	"12.999.01.001"	-20	0	-20
"505910"	"Wilhelm Schauerte"	"12.999.01.003"	2	0	2
"505910"	"Wilhelm Schauerte"	"12.999.01.008"	-1	0	-1
"506215"	"Walter Fink"	"12.999.01.001"	1	0	1
"506371"	"LS Kunststofftechnologie GmbH"	"12.999.01.003"	27	143	-116
"506466"	"BayWa AG Obertraubling"	"12.999.01.001"	0	0	0
"506695"	"Rauch Landmaschinenfabrik Gmbh"	"12.999.01.008"	0	0	0
"506832"	"Johann Vitz GmbH & Co. KG"	"12.999.01.003"	4	16	-12
"506991"	"Eurotank GmbH"	"12.999.01.001"	2	2	0
"506991"	"Eurotank GmbH"	"12.999.01.188"	0	0	0
"507049"	"Tenneco Automotive"	"12.999.01.001"	0	50	-50
"507063"	"Liebherr-Mischtechnik GmbH"	"12.999.01.003"	1	1	0
"507539"	"Benninghoven"	"12.999.01.003"	2	0	2
"507566"	"Jürgen Seifert"	"12.999.01.001"	1	1	0
"507576"	"Tiemann Truck & Bus GmbH"	"12.999.01.001"	1	1	0
"507576"	"Tiemann Truck & Bus GmbH"	"12.999.01.003"	1	1	0
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.001"	55	39	16
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.003"	1	1	0
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.008"	1	5	-4
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.162"	6	26	-20
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.163"	1	7	-6
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.188"	42	83	-41
"507646"	"Mager GmbH"	"12.999.01.001"	-17	0	-17
"507646"	"Mager GmbH"	"12.999.01.003"	4	1	3
"507646"	"Mager GmbH"	"12.999.01.008"	31	12	19
"507679"	"Amazone Technologie Leeden"	"12.999.01.008"	1	0	1
"507683"	"MTE"	"12.999.01.001"	2	2	0
"507737"	"Möller Fahrzeugbau"	"12.999.01.001"	1	0	1
"507737"	"Möller Fahrzeugbau"	"12.999.01.008"	1	0	1
"507738"	"Eckstein GmbH & Co.KG"	"12.999.01.001"	8	0	8
"507738"	"Eckstein GmbH & Co.KG"	"12.999.01.003"	13	0	13
"507778"	"Breuer & Wasel GmbH"	"12.999.01.001"	0	0	0
"507778"	"Breuer & Wasel GmbH"	"12.999.01.003"	0	1	-1
"507864"	"Dietsch Speditionsges.mbH"	"12.999.01.003"	0	0	0
"508072"	"Fahrzeugbau Ladeburg"	"12.999.01.001"	1	2	-1
"508122"	"Reinhard Darming"	"12.999.01.003"	4	3	1
"508162"	"Zuern Harvesting GmbH & Co. KG"	"12.999.01.001"	5	0	5
"508219"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.001"	54	28	26
"508219"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.003"	9	5	4
"508293"	"Pankoke & Roll GmbH & Co.KG"	"12.999.01.001"	0	1	-1
"508471"	"Grotlüschen Fahrzeugbau oHG"	"12.999.01.003"	0	1	-1
"508535"	"Blomenröhr Fahrzeugbau"	"12.999.01.001"	0	0	0
"508535"	"Blomenröhr Fahrzeugbau"	"12.999.01.003"	0	0	0
"508628"	"Beilharz Nutzfahrzeuge Duisburg Gmb"	"12.999.01.001"	13	0	13
"508628"	"Beilharz Nutzfahrzeuge Duisburg Gmb"	"12.999.01.003"	7	3	4
"508794"	"Agravis Technik Saltenbrock GmbH"	"12.999.01.001"	1	0	1
"508946"	"He - Wa Aufbau"	"12.999.01.001"	0	1	-1
"508946"	"He - Wa Aufbau"	"12.999.01.003"	0	1	-1
"508946"	"He - Wa Aufbau"	"12.999.01.008"	0	0	0
"508979"	"Lemmer GmbH & Co. KG"	"12.999.01.001"	-92	0	-92
"508979"	"Lemmer GmbH & Co. KG"	"12.999.01.003"	89	0	89
"508979"	"Lemmer GmbH & Co. KG"	"12.999.01.008"	40	0	40
"509026"	"Land & Technik-Service GmbH"	"12.999.01.003"	1	1	0
"509379"	"Vibracoustic CV Air Springs"	"12.999.01.001"	178	1830	-1652
"509379"	"Vibracoustic CV Air Springs"	"12.999.01.003"	20	2	18
"509379"	"Vibracoustic CV Air Springs"	"12.999.01.008"	30	8	22
"509460"	"Frauenthal Automotive"	"12.999.01.001"	75	0	75
"509460"	"Frauenthal Automotive"	"12.999.01.003"	98	75	23
"509460"	"Frauenthal Automotive"	"12.999.01.008"	259	300	-41
"509890"	"HZ - Elbe Autoersatzt.. GmbH & CO."	"12.999.01.001"	1	0	1
"509953"	"PM Hermann Perk"	"12.999.01.001"	2	0	2
"509953"	"PM Hermann Perk"	"12.999.01.008"	1	0	1
"510569"	"FLEXIMOL"	"12.999.01.001"	83	0	83
"510569"	"FLEXIMOL"	"12.999.01.003"	-3	0	-3
"510898"	"Steinbruch Schorr"	"12.999.01.003"	2	2	0
"510946"	"Sebastian Obermaier"	"12.999.01.001"	1	0	1
"510946"	"Sebastian Obermaier"	"12.999.01.003"	1	0	1
"511327"	"Rübsam & Co."	"12.999.01.001"	3	0	3
"511327"	"Rübsam & Co."	"12.999.01.008"	11	0	11
"511368"	"M Reithelshöfer GMBH"	"12.999.01.001"	0	0	0
"511539"	"Wütschner"	"12.999.01.001"	1	1	0
"511577"	"Friedrich Kraft GmbH"	"12.999.01.001"	0	1	-1
"511885"	"CIMC Silvergreen Germany GmbH"	"12.999.01.001"	1	0	1
"511885"	"CIMC Silvergreen Germany GmbH"	"12.999.01.188"	23	0	23
"511928"	"Kögel, s. r. o."	"12.999.01.001"	-12	4	-16
"512068"	"SIGA Fahrzeugtechnik"	"12.999.01.188"	1	0	1
"512338"	"H & W"	"12.999.01.001"	2	9	-7
"512338"	"H & W"	"12.999.01.003"	1	7	-6
"512338"	"H & W"	"12.999.01.008"	0	5	-5
"512338"	"H & W"	"12.999.01.162"	4	2	2
"512338"	"H & W"	"12.999.01.163"	1	1	0
"512338"	"H & W"	"12.999.01.188"	5	2	3
"512540"	"Emil Giebel"	"12.999.01.001"	0	1	-1
"512578"	"TBZ GmbH"	"12.999.01.001"	6	0	6
"512578"	"TBZ GmbH"	"12.999.01.003"	6	0	6
"512611"	"K+G tec GmbH"	"12.999.01.001"	0	0	0
"512611"	"K+G tec GmbH"	"12.999.01.188"	3	0	3
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.001"	3	8	-5
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.003"	0	6	-6
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.008"	0	2	-2
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.162"	0	2	-2
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.163"	0	1	-1
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.188"	3	3	0
"512808"	"Fischl Fahrzeugbau GmbH"	"12.999.01.001"	1	1	0
"512808"	"Fischl Fahrzeugbau GmbH"	"12.999.01.003"	2	2	0
"512847"	"GEREP"	"12.999.01.001"	-10	0	-10
"512886"	"Exporient Middle East for"	"12.999.01.003"	0	2	-2
"512941"	"E. Heidrich"	"12.999.01.001"	0	0	0
"513076"	"Spedition Calenberg"	"12.999.01.001"	0	0	0
"513211"	"Schuler Fahrzeugbau GmbH"	"12.999.01.001"	7	1	6
"513721"	"Kumm Technik GmbH"	"12.999.01.001"	1	0	1
"513721"	"Kumm Technik GmbH"	"12.999.01.003"	2	0	2
"513775"	"Kreitz"	"12.999.01.001"	1	0	1
"514085"	"NTV Nutzfahrzeugteile Oesterhaus KG"	"12.999.01.001"	0	0	0
"514300"	"Otto Fuchs KG"	"12.999.01.003"	3	0	3
"514300"	"Otto Fuchs KG"	"12.999.01.008"	80	0	80
"514535"	"CTJ Janssen GmbH"	"12.999.01.001"	1	0	1
"514681"	"Universal Transport Schmitz"	"12.999.01.001"	0	0	0
"514868"	"BMD Baumechanisierung"	"12.999.01.001"	1	0	1
"518187"	"Modschiedler Logistik GmbH"	"12.999.01.001"	0	0	0
"519843"	"Bermel  Spedition, Logistik"	"12.999.01.001"	2	2	0
"520059"	"BST - Transporte"	"12.999.01.001"	1	0	1
"520059"	"BST - Transporte"	"12.999.01.003"	2	0	2
"520549"	"Georg Wagner KG"	"12.999.01.001"	3	0	3
"520549"	"Georg Wagner KG"	"12.999.01.003"	5	1	4
"522748"	"Grieshaber Logistik AG"	"12.999.01.001"	1	0	1
"523639"	"Hofmeister & Meincke GmbH & Co.KG"	"12.999.01.001"	1	0	1
"523733"	"TAXO-Obermaier  GmbH"	"12.999.01.003"	11	2	9
"523740"	"Fasieco GmbH"	"12.999.01.001"	2	0	2
"523768"	"Moehling GmbH"	"12.999.01.003"	-54	7	-61
"523768"	"Moehling GmbH"	"12.999.01.008"	60	70	-10
"523926"	"Forma Maschinenbau"	"12.999.01.001"	20	8	12
"523926"	"Forma Maschinenbau"	"12.999.01.008"	16	4	12
"523991"	"BRÜGGEN"	"12.999.01.003"	0	4	-4
"523992"	"Dennis Struß"	"12.999.01.001"	0	0	0
"524088"	"ZAL GmbH"	"12.999.01.001"	0	0	0
"524141"	"Karl Groll GmbH + Co. KG"	"12.999.01.001"	5	2	3
"524459"	"Schreibmüller"	"12.999.01.001"	0	0	0
"524459"	"Schreibmüller"	"12.999.01.003"	0	0	0
"524464"	"Schondelmaier GmbH"	"12.999.01.001"	20	0	20
"524464"	"Schondelmaier GmbH"	"12.999.01.003"	1	0	1
"524478"	"Vibracoustic Polska SP. ZO.O."	"12.999.01.001"	1	0	1
"524478"	"Vibracoustic Polska SP. ZO.O."	"12.999.01.003"	8	0	8
"524612"	"Schuler Spezialfahrzeuge GmbH"	"12.999.01.001"	1	1	0
"524612"	"Schuler Spezialfahrzeuge GmbH"	"12.999.01.003"	1	1	0
"524775"	"Neumeister Hydraulik GmbH"	"12.999.01.001"	6	0	6
"524775"	"Neumeister Hydraulik GmbH"	"12.999.01.003"	1	0	1
"524775"	"Neumeister Hydraulik GmbH"	"12.999.01.008"	9	0	9
"525106"	"Trost Auto Service Technik"	"12.999.01.001"	0	0	0
"525106"	"Trost Auto Service Technik"	"12.999.01.003"	0	0	0
"525263"	"Johann Pefferköver GmbH & Co. KG"	"12.999.01.001"	1	12	-11
"525395"	"Toni Hotz Transporte"	"12.999.01.001"	0	0	0
"525422"	"Rasche"	"12.999.01.001"	-47	0	-47
"525611"	"Massfeller GmbH"	"12.999.01.001"	2	0	2
"525927"	"Fahrzeug- und Lackiertechnik"	"12.999.01.188"	1	1	0
"525936"	"Wolfgang Wagenblast"	"12.999.01.001"	0	0	0
"525942"	"Agrargenossenschaft Werratal e.G."	"12.999.01.003"	0	0	0
"526228"	"BC Trans GmbH & Co. KG"	"12.999.01.001"	1	0	1
"526286"	"LINDENAU Full Tank Services GMBH"	"12.999.01.001"	1	1	0
"526286"	"LINDENAU Full Tank Services GMBH"	"12.999.01.003"	1	1	0
"526372"	"Trost Auto Service Technik SE"	"12.999.01.001"	109	39	70
"526372"	"Trost Auto Service Technik SE"	"12.999.01.003"	69	12	57
"526405"	"Unipro"	"12.999.01.001"	0	0	0
"526481"	"ASEAG GmbH"	"12.999.01.001"	0	0	0
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.001"	26	120	-94
"527504"	"AI Metalltechnik GmbH & Co. KG"	"12.999.01.001"	5	13	-8
"527589"	"TITAN Spezialfahrzeugbau GmbH"	"12.999.01.001"	0	1	-1
"527589"	"TITAN Spezialfahrzeugbau GmbH"	"12.999.01.003"	0	1	-1
"527678"	"SVG Autohof Stuttgart-Wangen"	"12.999.01.001"	1	0	1
"527702"	"Wütschner Fahrzeugteile GmbH"	"12.999.01.001"	0	4	-4
"527712"	"LINDENAU Full Tank Services GMBH"	"12.999.01.001"	0	1	-1
"527712"	"LINDENAU Full Tank Services GMBH"	"12.999.01.188"	0	1	-1
"527791"	"Al Reda for Import and Export Co."	"12.999.01.003"	0	1	-1
"527818"	"WM SE"	"12.999.01.003"	1	3	-2
"527949"	"Pape"	"12.999.01.003"	0	1	-1
"528003"	"Jens Jacobs GmbH"	"12.999.01.003"	0	0	0
"528226"	"Rotor Clip"	"12.999.01.003"	-75	6	-81
"528226"	"Rotor Clip"	"12.999.01.008"	46	60	-14
"528272"	"Pagenkopf Fahrzeugtechnik"	"12.999.01.001"	11	1	10
"528272"	"Pagenkopf Fahrzeugtechnik"	"12.999.01.003"	15	1	14
"528653"	"FVG GmbH & Co. KG"	"12.999.01.001"	6	18	-12
"528653"	"FVG GmbH & Co. KG"	"12.999.01.003"	1	7	-6
"528653"	"FVG GmbH & Co. KG"	"12.999.01.162"	0	0	0
"528653"	"FVG GmbH & Co. KG"	"12.999.01.163"	0	1	-1
"528693"	"Profi-Parts"	"12.999.01.001"	0	0	0
"528940"	"F.X. MEILLER GmbH & Co. KG"	"12.999.01.001"	0	0	0
"528940"	"F.X. MEILLER GmbH & Co. KG"	"12.999.01.003"	0	0	0
"529091"	"Peter Kröger GmbH"	"12.999.01.001"	1	1	0
"529091"	"Peter Kröger GmbH"	"12.999.01.003"	1	1	0
"529163"	"Frimatec Ing. GmbH"	"12.999.01.003"	0	4	-4
"529351"	"Bavaria Schweisstechnik"	"12.999.01.001"	112	36	76
"529351"	"Bavaria Schweisstechnik"	"12.999.01.003"	-80	0	-80
"529383"	"Gabler Transport & Handel"	"12.999.01.001"	1	0	1
"529419"	"AS AGE GmbH"	"12.999.01.003"	3	3	0
"529419"	"AS AGE GmbH"	"12.999.01.008"	30	30	0
"529452"	"Agrarvereinigung Darchau e.G."	"12.999.01.001"	1	1	0
"529513"	"DOLL"	"12.999.01.001"	1	37	-36
"529513"	"DOLL"	"12.999.01.003"	15	21	-6
"529513"	"DOLL"	"12.999.01.008"	2	2	0
"529513"	"DOLL"	"12.999.01.162"	22	14	8
"529513"	"DOLL"	"12.999.01.163"	8	5	3
"529513"	"DOLL"	"12.999.01.188"	8	3	5
"529520"	"Doll Sachsen GmbH"	"12.999.01.001"	6	6	0
"529520"	"Doll Sachsen GmbH"	"12.999.01.003"	6	5	1
"529520"	"Doll Sachsen GmbH"	"12.999.01.008"	4	2	2
"529520"	"Doll Sachsen GmbH"	"12.999.01.162"	14	14	0
"529520"	"Doll Sachsen GmbH"	"12.999.01.163"	4	4	0
"529520"	"Doll Sachsen GmbH"	"12.999.01.188"	2	1	1
"529666"	"Wilhelm Severt Maschinenbau GmbH"	"12.999.01.001"	0	0	0
"529666"	"Wilhelm Severt Maschinenbau GmbH"	"12.999.01.003"	0	0	0
"529734"	"Max Streicher GmbH & Co."	"12.999.01.001"	0	0	0
"529741"	"Firestone Industrial Products"	"12.999.01.001"	67	180	-113
"529864"	"WEISSENBURG Industrie-Technik"	"12.999.01.003"	4	1	3
"529894"	"Freidrich Kraft GmbH"	"12.999.01.001"	0	0	0
"529894"	"Freidrich Kraft GmbH"	"12.999.01.003"	0	0	0
"529947"	"Haas Fahrzeugtechnik GmbH"	"12.999.01.003"	0	0	0
"529985"	"Luhn & Pulvermacher"	"12.999.01.001"	17	0	17
"529986"	"LEISE GMBH & CO. KG"	"12.999.01.001"	0	0	0
"530076"	"Dreher und Schulz GbR"	"12.999.01.001"	0	0	0
"530183"	"Hermann Fliess & Co. GmbH"	"12.999.01.003"	-35	20	-55
"530310"	"Josef König-Krölleke"	"12.999.01.001"	0	0	0
"530332"	"ITL Fahrzeugbau GmbH"	"12.999.01.001"	2	2	0
"530332"	"ITL Fahrzeugbau GmbH"	"12.999.01.003"	1	1	0
"530333"	"Monroe Czechia S.R.O."	"12.999.01.001"	131	180	-49
"530338"	"BWO"	"12.999.01.001"	49	66	-17
"530338"	"BWO"	"12.999.01.003"	-14	9	-23
"530338"	"BWO"	"12.999.01.008"	0	10	-10
"530536"	"MAT Commercial Vehicle"	"12.999.01.001"	-10	0	-10
"530536"	"MAT Commercial Vehicle"	"12.999.01.003"	12	1	11
"530536"	"MAT Commercial Vehicle"	"12.999.01.008"	48	2	46
"530652"	"Waeles Nederland BV"	"12.999.01.001"	-44	0	-44
"530720"	"Bernd Glücks"	"12.999.01.001"	0	0	0
"530761"	"Matthias Kühl"	"12.999.01.001"	0	0	0
"530761"	"Matthias Kühl"	"12.999.01.003"	0	0	0
"530901"	"Kammerer-Reifen GmbH"	"12.999.01.001"	1	0	1
"530901"	"Kammerer-Reifen GmbH"	"12.999.01.003"	1	0	1
"530946"	"AL-KO Record S.A."	"12.999.01.001"	42	0	42
"530959"	"Hofgut Elbaue"	"12.999.01.001"	0	0	0
"530959"	"Hofgut Elbaue"	"12.999.01.003"	0	0	0
"530959"	"Hofgut Elbaue"	"12.999.01.008"	0	0	0
"530964"	"Peter's Transporte u. Montagen GmbH"	"12.999.01.001"	0	0	0
"530964"	"Peter's Transporte u. Montagen GmbH"	"12.999.01.003"	0	0	0
