"Kunden Nr."	"Kunde"	"Material Nr."	Anfangsbestand	Retourniert	Zu berechnen
"500706"	"HGE Fahrzeugbau GmbH & Co. KG"	"12.999.01.001"	1	0	1
"500706"	"HGE Fahrzeugbau GmbH & Co. KG"	"12.999.01.188"	2	0	2
"500757"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.001"	1	0	1
"500800"	"Paul Scholz KG"	"12.999.01.003"	0	1	-1
"500820"	"Hofmeister & Meincke GmbH & Co. KG"	"12.999.01.001"	1	0	1
"501044"	"Friedrich Kraft GmbH"	"12.999.01.001"	0	2	-2
"501044"	"Friedrich Kraft GmbH"	"12.999.01.003"	0	1	-1
"501100"	"Stürenberg Fahrzeugbau GmbH"	"12.999.01.001"	0	0	0
"501100"	"Stürenberg Fahrzeugbau GmbH"	"12.999.01.003"	0	0	0
"501146"	"Schwarzmüller"	"12.999.01.188"	41	0	41
"501210"	"WüTSCHNER"	"12.999.01.001"	0	0	0
"501210"	"WüTSCHNER"	"12.999.01.003"	0	0	0
"501221"	"Polyma Energiesysteme GmbH"	"12.999.01.001"	2	0	2
"501233"	"OPTIMAS OE Solutions GmbH"	"12.999.01.003"	-75	0	-75
"501233"	"OPTIMAS OE Solutions GmbH"	"12.999.01.008"	5	0	5
"501243"	"Altha Industrieprodukte"	"12.999.01.003"	21	0	21
"501243"	"Altha Industrieprodukte"	"12.999.01.008"	36	0	36
"501305"	"Kuznia Jawor SA"	"12.999.01.001"	24	0	24
"501398"	"BIRNER GMBH"	"12.999.01.001"	3	0	3
"501401"	"Bäumle Spedition GmbH"	"12.999.01.001"	1	0	1
"501401"	"Bäumle Spedition GmbH"	"12.999.01.003"	2	0	2
"501473"	"Herbert Dammann GmbH"	"12.999.01.001"	0	0	0
"501508"	"A-W.Heil & Sohn GmbH & Co."	"12.999.01.001"	34	4	30
"501508"	"A-W.Heil & Sohn GmbH & Co."	"12.999.01.003"	17	0	17
"501592"	"Paul Link GmbH & Co. KG"	"12.999.01.003"	0	1	-1
"501611"	"WM SE"	"12.999.01.003"	0	0	0
"501620"	"Fietz Thermoplast"	"12.999.01.003"	-17	0	-17
"501681"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.001"	1	0	1
"502119"	"Claas Service and Parts GmbH"	"12.999.01.003"	0	0	0
"502119"	"Claas Service and Parts GmbH"	"12.999.01.008"	26	0	26
"502159"	"Kurt Willig"	"12.999.01.003"	0	0	0
"502219"	"Maschinenfabrik Bernard Krone GmbH"	"12.999.01.001"	3	0	3
"502219"	"Maschinenfabrik Bernard Krone GmbH"	"12.999.01.003"	1	1	0
"502219"	"Maschinenfabrik Bernard Krone GmbH"	"12.999.01.008"	0	0	0
"502560"	"Haerterei Hauck"	"12.999.01.001"	-7	0	-7
"502560"	"Haerterei Hauck"	"12.999.01.003"	-24	0	-24
"502560"	"Haerterei Hauck"	"12.999.01.008"	36	0	36
"502680"	"Finkl-Fahrzeugbau GmbH"	"12.999.01.001"	0	1	-1
"502680"	"Finkl-Fahrzeugbau GmbH"	"12.999.01.003"	0	4	-4
"502809"	"Franz Mersch GmbH & Co. KG"	"12.999.01.001"	1	1	0
"503038"	"Weißgerber/Seidner GmbH & Co"	"12.999.01.001"	78	20	58
"503038"	"Weißgerber/Seidner GmbH & Co"	"12.999.01.003"	97	0	97
"503131"	"Contitech Luftfedersysteme GmbH"	"12.999.01.001"	-4	0	-4
"503173"	"Bohnet GmbH"	"12.999.01.001"	5	0	5
"503208"	"Rainer Volk"	"12.999.01.001"	2	0	2
"503240"	"Wessels Vrees"	"12.999.01.001"	10	0	10
"503269"	"Sinco Tec"	"12.999.01.001"	4	0	4
"503313"	"Kaiser Fahrzeugbau GmbH"	"12.999.01.001"	0	2	-2
"503313"	"Kaiser Fahrzeugbau GmbH"	"12.999.01.003"	0	1	-1
"503313"	"Kaiser Fahrzeugbau GmbH"	"12.999.01.188"	1	1	0
"503356"	"Arnold Umformtechnik"	"12.999.01.003"	8	0	8
"503371"	"Heinrich Kruse"	"12.999.01.001"	1	0	1
"503490"	"B. Stade, Inh. M. Stade"	"12.999.01.003"	1	0	1
"503494"	"VCT Vogel GmbH"	"12.999.01.001"	1	2	-1
"503494"	"VCT Vogel GmbH"	"12.999.01.003"	1	0	1
"503494"	"VCT Vogel GmbH"	"12.999.01.188"	0	0	0
"503550"	"ForFarmers GmbH"	"12.999.01.003"	0	0	0
"503634"	"Wessels + Müller AG"	"12.999.01.001"	1	0	1
"503638"	"Fahrzeugbau GmbH Ladeburg"	"12.999.01.001"	0	0	0
"503638"	"Fahrzeugbau GmbH Ladeburg"	"12.999.01.003"	0	0	0
"503996"	"System Trailers GmbH"	"12.999.01.001"	71	10	61
"503996"	"System Trailers GmbH"	"12.999.01.003"	5	6	-1
"503996"	"System Trailers GmbH"	"12.999.01.008"	6	0	6
"503996"	"System Trailers GmbH"	"12.999.01.162"	20	0	20
"503996"	"System Trailers GmbH"	"12.999.01.163"	5	0	5
"503996"	"System Trailers GmbH"	"12.999.01.188"	64	33	31
"504155"	"Blumberg GmbH & Co. KG"	"12.999.01.003"	1	0	1
"504307"	"Zemmler"	"12.999.01.001"	5	1	4
"504307"	"Zemmler"	"12.999.01.003"	5	1	4
"504335"	"MAN Truck & Bus Deutschland GmbH"	"12.999.01.003"	0	1	-1
"504337"	"RUFA Fahrzeugbau GmbH"	"12.999.01.001"	11	5	6
"504337"	"RUFA Fahrzeugbau GmbH"	"12.999.01.003"	3	1	2
"504337"	"RUFA Fahrzeugbau GmbH"	"12.999.01.162"	0	0	0
"504337"	"RUFA Fahrzeugbau GmbH"	"12.999.01.163"	0	0	0
"504337"	"RUFA Fahrzeugbau GmbH"	"12.999.01.188"	11	3	8
"504462"	"TMD Friction  GmbH Coswig"	"12.999.01.003"	3	0	3
"504483"	"Streicher Landmaschinen GmbH"	"12.999.01.001"	1	0	1
"504659"	"Hellmut Schmied Spedition"	"12.999.01.003"	1	0	1
"504689"	"HS-Schoch GmbH"	"12.999.01.001"	-83	0	-83
"504689"	"HS-Schoch GmbH"	"12.999.01.003"	-215	0	-215
"504728"	"Grimme Landmaschinentechnik"	"12.999.01.001"	11	0	11
"504728"	"Grimme Landmaschinentechnik"	"12.999.01.003"	1	0	1
"504728"	"Grimme Landmaschinentechnik"	"12.999.01.008"	4	0	4
"504824"	"Spedition Eberhard Gersch"	"12.999.01.003"	0	1	-1
"504864"	"Lenicker GmbH"	"12.999.01.001"	2	0	2
"504880"	"Lisi Automotive-Knipping"	"12.999.01.003"	-11	0	-11
"504902"	"Peter Ortmann"	"12.999.01.001"	1	1	0
"505139"	"Karosserie- u. Fahrzeugbau"	"12.999.01.001"	0	0	0
"505149"	"A. Sedlmaier GmbH"	"12.999.01.003"	0	0	0
"505279"	"Reiner Reichert"	"12.999.01.001"	1	0	1
"505279"	"Reiner Reichert"	"12.999.01.188"	2	0	2
"505303"	"Kurt Willig GmbH & Co. KG"	"12.999.01.001"	-2	0	-2
"505303"	"Kurt Willig GmbH & Co. KG"	"12.999.01.003"	1	0	1
"505303"	"Kurt Willig GmbH & Co. KG"	"12.999.01.162"	0	0	0
"505303"	"Kurt Willig GmbH & Co. KG"	"12.999.01.163"	0	0	0
"505303"	"Kurt Willig GmbH & Co. KG"	"12.999.01.188"	15	0	15
"505463"	"Nutzfahrzeug & Service"	"12.999.01.001"	0	0	0
"505463"	"Nutzfahrzeug & Service"	"12.999.01.188"	0	0	0
"505485"	"ELHA Maschinenbau"	"12.999.01.001"	-7	0	-7
"505485"	"ELHA Maschinenbau"	"12.999.01.003"	2	0	2
"505515"	"RMW Rotenburger"	"12.999.01.003"	34	0	34
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.001"	699	51	648
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.003"	19	4	15
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.008"	38	2	36
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.162"	16	0	16
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.163"	3	0	3
"505519"	"Brueggen Komponenten GmbH"	"12.999.01.188"	218	61	157
"505548"	"Colombo Special Fasteners"	"12.999.01.003"	33	27	6
"505548"	"Colombo Special Fasteners"	"12.999.01.008"	101	70	31
"505567"	"HOYER"	"12.999.01.001"	0	0	0
"505633"	"Europart Trading GmbH"	"12.999.01.001"	0	0	0
"505663"	"Schaeffler  KG"	"12.999.01.003"	-1	0	-1
"505664"	"Springfix"	"12.999.01.003"	24	0	24
"505666"	"Pöppelmann GmbH & Co."	"12.999.01.001"	0	1	-1
"505666"	"Pöppelmann GmbH & Co."	"12.999.01.003"	-14	0	-14
"505668"	"Willi Hahn GmbH"	"12.999.01.003"	-9	0	-9
"505695"	"Knoll GmbH"	"12.999.01.001"	-2	0	-2
"505735"	"Südbeck"	"12.999.01.001"	1	0	1
"505737"	"Vollmer + Boch"	"12.999.01.001"	19	0	19
"505737"	"Vollmer + Boch"	"12.999.01.003"	46	0	46
"505738"	"Mildner Fahrzeugbau GmbH"	"12.999.01.001"	44	7	37
"505738"	"Mildner Fahrzeugbau GmbH"	"12.999.01.003"	10	9	1
"505738"	"Mildner Fahrzeugbau GmbH"	"12.999.01.008"	6	4	2
"505738"	"Mildner Fahrzeugbau GmbH"	"12.999.01.188"	2	0	2
"505856"	"CT Kran-Cervice GmbH"	"12.999.01.001"	2	0	2
"505910"	"Wilhelm Schauerte"	"12.999.01.001"	-20	0	-20
"505910"	"Wilhelm Schauerte"	"12.999.01.003"	9	0	9
"505910"	"Wilhelm Schauerte"	"12.999.01.008"	8	0	8
"505994"	"Thimm Verpackung GmbH & Co."	"12.999.01.003"	0	0	0
"506215"	"Walter Fink"	"12.999.01.001"	1	0	1
"506371"	"LS Kunststofftechnologie GmbH"	"12.999.01.003"	7	0	7
"506466"	"BayWa AG Obertraubling"	"12.999.01.001"	1	0	1
"506695"	"Rauch Landmaschinenfabrik Gmbh"	"12.999.01.008"	1	0	1
"506832"	"Johann Vitz GmbH & Co. KG"	"12.999.01.003"	-8	0	-8
"506991"	"Eurotank GmbH"	"12.999.01.001"	7	2	5
"506991"	"Eurotank GmbH"	"12.999.01.008"	1	0	1
"506991"	"Eurotank GmbH"	"12.999.01.188"	5	0	5
"507063"	"Liebherr-Mischtechnik GmbH"	"12.999.01.003"	2	1	1
"507254"	"TH Baumaschinen"	"12.999.01.001"	0	0	0
"507427"	"Heinrich Stratmann GmbH"	"12.999.01.003"	1	0	1
"507513"	"Gottschalk GmbH"	"12.999.01.001"	0	0	0
"507513"	"Gottschalk GmbH"	"12.999.01.003"	0	0	0
"507539"	"Benninghoven"	"12.999.01.003"	2	0	2
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.001"	38	3	35
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.003"	3	0	3
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.008"	4	0	4
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.162"	4	0	4
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.163"	1	0	1
"507597"	"Kögel Trailer GmbH & Co. KG"	"12.999.01.188"	149	18	131
"507646"	"Mager GmbH"	"12.999.01.001"	-12	0	-12
"507646"	"Mager GmbH"	"12.999.01.003"	4	0	4
"507646"	"Mager GmbH"	"12.999.01.008"	19	0	19
"507679"	"Amazone Technologie Leeden"	"12.999.01.008"	1	0	1
"507683"	"MTE"	"12.999.01.001"	1	0	1
"507737"	"Möller Fahrzeugbau"	"12.999.01.001"	1	0	1
"507737"	"Möller Fahrzeugbau"	"12.999.01.008"	1	0	1
"507738"	"Eckstein GmbH & Co.KG"	"12.999.01.001"	8	0	8
"507738"	"Eckstein GmbH & Co.KG"	"12.999.01.003"	13	0	13
"507778"	"Breuer & Wasel GmbH"	"12.999.01.001"	1	0	1
"507852"	"Müller Fahrzeugbau GmbH"	"12.999.01.003"	0	0	0
"508122"	"Reinhard Darming"	"12.999.01.003"	1	1	0
"508162"	"Zuern Harvesting GmbH & Co. KG"	"12.999.01.001"	5	0	5
"508219"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.001"	23	9	14
"508219"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.003"	2	1	1
"508293"	"Pankoke & Roll GmbH & Co.KG"	"12.999.01.001"	3	0	3
"508535"	"Blomenröhr Fahrzeugbau"	"12.999.01.001"	1	0	1
"508535"	"Blomenröhr Fahrzeugbau"	"12.999.01.003"	1	0	1
"508628"	"Beilharz Nutzfahrzeuge Duisburg Gmb"	"12.999.01.001"	13	0	13
"508628"	"Beilharz Nutzfahrzeuge Duisburg Gmb"	"12.999.01.003"	4	2	2
"508794"	"Agravis Technik Saltenbrock GmbH"	"12.999.01.001"	1	0	1
"508946"	"He - Wa Aufbau"	"12.999.01.001"	5	0	5
"508946"	"He - Wa Aufbau"	"12.999.01.003"	4	0	4
"508946"	"He - Wa Aufbau"	"12.999.01.008"	3	0	3
"508979"	"Lemmer GmbH & Co. KG"	"12.999.01.001"	-84	0	-84
"508979"	"Lemmer GmbH & Co. KG"	"12.999.01.003"	89	0	89
"508979"	"Lemmer GmbH & Co. KG"	"12.999.01.008"	40	0	40
"509379"	"Vibracoustic CV Air Springs"	"12.999.01.001"	-197	480	-677
"509379"	"Vibracoustic CV Air Springs"	"12.999.01.003"	18	0	18
"509379"	"Vibracoustic CV Air Springs"	"12.999.01.008"	22	0	22
"509460"	"Frauenthal Automotive"	"12.999.01.001"	75	0	75
"509460"	"Frauenthal Automotive"	"12.999.01.003"	14	0	14
"509460"	"Frauenthal Automotive"	"12.999.01.008"	100	0	100
"509494"	"TIP Trailer Services Germany GmbH"	"12.999.01.003"	0	2	-2
"509890"	"HZ - Elbe Autoersatzt.. GmbH & CO."	"12.999.01.001"	1	0	1
"509953"	"PM Hermann Perk"	"12.999.01.001"	2	0	2
"509953"	"PM Hermann Perk"	"12.999.01.008"	1	0	1
"510352"	"Autohaus Anders GmbH"	"12.999.01.001"	1	0	1
"510569"	"FLEXIMOL"	"12.999.01.001"	134	0	134
"510569"	"FLEXIMOL"	"12.999.01.003"	-3	0	-3
"510782"	"Hanisch GmbH"	"12.999.01.003"	0	0	0
"510946"	"Sebastian Obermaier"	"12.999.01.001"	1	0	1
"510946"	"Sebastian Obermaier"	"12.999.01.003"	1	0	1
"511312"	"HNT Härtling"	"12.999.01.001"	0	0	0
"511327"	"Rübsam & Co."	"12.999.01.001"	3	0	3
"511327"	"Rübsam & Co."	"12.999.01.008"	11	0	11
"511368"	"M Reithelshöfer GMBH"	"12.999.01.001"	1	0	1
"511885"	"CIMC Silvergreen Germany GmbH"	"12.999.01.001"	1	0	1
"511885"	"CIMC Silvergreen Germany GmbH"	"12.999.01.188"	23	0	23
"511928"	"Kögel, s. r. o."	"12.999.01.001"	-28	0	-28
"511928"	"Kögel, s. r. o."	"12.999.01.003"	2	0	2
"512068"	"SIGA Fahrzeugtechnik"	"12.999.01.188"	1	0	1
"512338"	"H & W"	"12.999.01.001"	4	5	-1
"512338"	"H & W"	"12.999.01.003"	0	9	-9
"512338"	"H & W"	"12.999.01.008"	1	4	-3
"512338"	"H & W"	"12.999.01.162"	6	0	6
"512338"	"H & W"	"12.999.01.163"	2	0	2
"512338"	"H & W"	"12.999.01.188"	5	0	5
"512578"	"TBZ GmbH"	"12.999.01.001"	6	1	5
"512578"	"TBZ GmbH"	"12.999.01.003"	6	1	5
"512611"	"K+G tec GmbH"	"12.999.01.001"	3	1	2
"512611"	"K+G tec GmbH"	"12.999.01.188"	3	3	0
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.001"	8	2	6
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.003"	2	2	0
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.008"	2	0	2
"512620"	"Fellechner Fahrzeugbau GmbH"	"12.999.01.188"	2	1	1
"512789"	"Huster GmbH"	"12.999.01.001"	0	0	0
"512847"	"GEREP"	"12.999.01.001"	-10	0	-10
"512941"	"E. Heidrich"	"12.999.01.001"	1	0	1
"512945"	"Wagner GmbH"	"12.999.01.001"	0	0	0
"513076"	"Spedition Calenberg"	"12.999.01.001"	3	0	3
"513211"	"Schuler Fahrzeugbau GmbH"	"12.999.01.001"	6	1	5
"513211"	"Schuler Fahrzeugbau GmbH"	"12.999.01.162"	0	0	0
"513211"	"Schuler Fahrzeugbau GmbH"	"12.999.01.163"	0	0	0
"513721"	"Kumm Technik GmbH"	"12.999.01.001"	1	0	1
"513721"	"Kumm Technik GmbH"	"12.999.01.003"	2	0	2
"513775"	"Kreitz"	"12.999.01.001"	1	0	1
"514085"	"NTV Nutzfahrzeugteile Oesterhaus KG"	"12.999.01.001"	1	1	0
"514123"	"Michael Kumm GmbH"	"12.999.01.001"	0	0	0
"514300"	"Otto Fuchs KG"	"12.999.01.003"	10	15	-5
"514300"	"Otto Fuchs KG"	"12.999.01.008"	99	0	99
"514346"	"Prodinger oHG"	"12.999.01.003"	0	0	0
"514535"	"CTJ Janssen GmbH"	"12.999.01.001"	1	0	1
"514868"	"BMD Baumechanisierung"	"12.999.01.001"	1	0	1
"518187"	"Modschiedler Logistik GmbH"	"12.999.01.001"	1	0	1
"520059"	"BST - Transporte"	"12.999.01.001"	1	0	1
"520059"	"BST - Transporte"	"12.999.01.003"	2	0	2
"520549"	"Georg Wagner KG"	"12.999.01.001"	3	0	3
"520549"	"Georg Wagner KG"	"12.999.01.003"	4	0	4
"522748"	"Grieshaber Logistik AG"	"12.999.01.001"	1	0	1
"523639"	"Hofmeister & Meincke GmbH & Co.KG"	"12.999.01.001"	1	1	0
"523733"	"TAXO-Obermaier  GmbH"	"12.999.01.003"	8	0	8
"523740"	"Fasieco GmbH"	"12.999.01.001"	2	0	2
"523768"	"Moehling GmbH"	"12.999.01.003"	-34	5	-39
"523768"	"Moehling GmbH"	"12.999.01.008"	70	36	34
"523926"	"Forma Maschinenbau"	"12.999.01.001"	16	0	16
"523926"	"Forma Maschinenbau"	"12.999.01.008"	12	0	12
"523992"	"Dennis Struß"	"12.999.01.001"	1	0	1
"524088"	"ZAL GmbH"	"12.999.01.001"	1	0	1
"524141"	"Karl Groll GmbH + Co. KG"	"12.999.01.001"	3	0	3
"524459"	"Schreibmüller"	"12.999.01.001"	1	0	1
"524459"	"Schreibmüller"	"12.999.01.003"	1	0	1
"524464"	"Schondelmaier GmbH"	"12.999.01.001"	20	0	20
"524464"	"Schondelmaier GmbH"	"12.999.01.003"	1	0	1
"524478"	"Vibracoustic Polska SP. ZO.O."	"12.999.01.001"	1	0	1
"524478"	"Vibracoustic Polska SP. ZO.O."	"12.999.01.003"	8	0	8
"524507"	"Landwirtschaftsbetrieb Rienitz"	"12.999.01.003"	1	0	1
"524507"	"Landwirtschaftsbetrieb Rienitz"	"12.999.01.008"	1	0	1
"524612"	"Schuler Spezialfahrzeuge GmbH"	"12.999.01.001"	0	0	0
"524775"	"Neumeister Hydraulik GmbH"	"12.999.01.001"	5	0	5
"524775"	"Neumeister Hydraulik GmbH"	"12.999.01.003"	1	0	1
"524775"	"Neumeister Hydraulik GmbH"	"12.999.01.008"	7	0	7
"525106"	"Trost Auto Service Technik"	"12.999.01.001"	5	0	5
"525106"	"Trost Auto Service Technik"	"12.999.01.003"	3	0	3
"525395"	"Toni Hotz Transporte"	"12.999.01.001"	3	0	3
"525422"	"Rasche"	"12.999.01.001"	-17	0	-17
"525611"	"Massfeller GmbH"	"12.999.01.001"	2	0	2
"525936"	"Wolfgang Wagenblast"	"12.999.01.001"	1	0	1
"526093"	"Zachler Transport"	"12.999.01.003"	0	0	0
"526214"	"JW-TEC"	"12.999.01.001"	0	0	0
"526214"	"JW-TEC"	"12.999.01.188"	0	0	0
"526228"	"BC Trans GmbH & Co. KG"	"12.999.01.001"	1	0	1
"526372"	"Trost Auto Service Technik SE"	"12.999.01.001"	58	11	47
"526372"	"Trost Auto Service Technik SE"	"12.999.01.003"	56	1	55
"526405"	"Unipro"	"12.999.01.001"	1	0	1
"526481"	"ASEAG GmbH"	"12.999.01.001"	1	0	1
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.001"	-38	0	-38
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.003"	-5	0	-5
"526506"	"BHC Gummi-Metall GmbH"	"12.999.01.008"	-14	0	-14
"527504"	"AI Metalltechnik GmbH & Co. KG"	"12.999.01.001"	9	2	7
"527641"	"Winkler Fahrzeugteile GmbH"	"12.999.01.001"	0	0	0
"527678"	"SVG Autohof Stuttgart-Wangen"	"12.999.01.001"	1	0	1
"527681"	"A.-W. Heil & Sohn GmbH & Co. KG"	"12.999.01.001"	0	1	-1
"527702"	"Wütschner Fahrzeugteile GmbH"	"12.999.01.001"	0	1	-1
"527818"	"WM SE"	"12.999.01.001"	9	0	9
"527818"	"WM SE"	"12.999.01.003"	7	2	5
"528226"	"Rotor Clip"	"12.999.01.003"	-55	0	-55
"528226"	"Rotor Clip"	"12.999.01.008"	90	0	90
"528272"	"Pagenkopf Fahrzeugtechnik"	"12.999.01.001"	10	0	10
"528272"	"Pagenkopf Fahrzeugtechnik"	"12.999.01.003"	14	0	14
"528429"	"NICO Fahrzeugteile GmbH"	"12.999.01.001"	0	0	0
"528585"	"AUTO BRAND S.R.L."	"12.999.01.001"	5	0	5
"528585"	"AUTO BRAND S.R.L."	"12.999.01.008"	3	0	3
"528653"	"FVG GmbH & Co. KG"	"12.999.01.001"	6	0	6
"528653"	"FVG GmbH & Co. KG"	"12.999.01.003"	2	1	1
"528693"	"Profi-Parts"	"12.999.01.001"	2	0	2
"528771"	"Zanner Fahrzeugbau GmbH"	"12.999.01.001"	2	0	2
"528771"	"Zanner Fahrzeugbau GmbH"	"12.999.01.003"	1	0	1
"528940"	"F.X. MEILLER GmbH & Co. KG"	"12.999.01.001"	2	0	2
"528940"	"F.X. MEILLER GmbH & Co. KG"	"12.999.01.003"	2	0	2
"529079"	"sfb Schönebecker Fahrzeugbau GmbH"	"12.999.01.003"	0	0	0
"529163"	"Frimatec Ing. GmbH"	"12.999.01.003"	0	4	-4
"529351"	"Bavaria Schweisstechnik"	"12.999.01.001"	112	0	112
"529351"	"Bavaria Schweisstechnik"	"12.999.01.003"	-76	0	-76
"529383"	"Gabler Transport & Handel"	"12.999.01.001"	1	0	1
"529513"	"DOLL"	"12.999.01.001"	-30	15	-45
"529513"	"DOLL"	"12.999.01.003"	12	5	7
"529513"	"DOLL"	"12.999.01.008"	0	4	-4
"529513"	"DOLL"	"12.999.01.162"	22	10	12
"529513"	"DOLL"	"12.999.01.163"	9	4	5
"529513"	"DOLL"	"12.999.01.188"	10	2	8
"529520"	"Doll Sachsen GmbH"	"12.999.01.001"	7	1	6
"529520"	"Doll Sachsen GmbH"	"12.999.01.003"	14	0	14
"529520"	"Doll Sachsen GmbH"	"12.999.01.008"	2	0	2
"529520"	"Doll Sachsen GmbH"	"12.999.01.162"	4	0	4
"529520"	"Doll Sachsen GmbH"	"12.999.01.163"	1	0	1
"529520"	"Doll Sachsen GmbH"	"12.999.01.188"	2	0	2
"529551"	"Stefan Kohrs"	"12.999.01.001"	1	0	1
"529666"	"Wilhelm Severt Maschinenbau GmbH"	"12.999.01.001"	2	0	2
"529666"	"Wilhelm Severt Maschinenbau GmbH"	"12.999.01.003"	2	0	2
"529734"	"Max Streicher GmbH & Co."	"12.999.01.001"	2	0	2
"529741"	"Firestone Industrial Products"	"12.999.01.001"	79	90	-11
"529864"	"WEISSENBURG Industrie-Technik"	"12.999.01.003"	0	0	0
"529894"	"Freidrich Kraft GmbH"	"12.999.01.001"	1	0	1
"529894"	"Freidrich Kraft GmbH"	"12.999.01.003"	1	0	1
"529947"	"Haas Fahrzeugtechnik GmbH"	"12.999.01.001"	0	1	-1
"529947"	"Haas Fahrzeugtechnik GmbH"	"12.999.01.003"	2	1	1
"529985"	"Luhn & Pulvermacher"	"12.999.01.001"	24	0	24
"529986"	"LEISE GMBH & CO. KG"	"12.999.01.001"	3	0	3
"530076"	"Dreher und Schulz GbR"	"12.999.01.001"	1	0	1
"530172"	"GOTRADE L.L.C."	"12.999.01.003"	1	0	1
"530183"	"Hermann Fliess & Co. GmbH"	"12.999.01.003"	-36	0	-36
"530310"	"Josef König-Krölleke"	"12.999.01.001"	1	0	1
"530333"	"Monroe Czechia S.R.O."	"12.999.01.001"	128	96	32
"530338"	"BWO"	"12.999.01.001"	198	24	174
"530338"	"BWO"	"12.999.01.003"	6	0	6
"530356"	"Autohaus Widmann"	"12.999.01.001"	0	0	0
"530356"	"Autohaus Widmann"	"12.999.01.003"	0	0	0
"530478"	"HTD-Trailers GmbH"	"12.999.01.001"	0	0	0
"530478"	"HTD-Trailers GmbH"	"12.999.01.003"	0	0	0
"530478"	"HTD-Trailers GmbH"	"12.999.01.008"	0	0	0
"530478"	"HTD-Trailers GmbH"	"12.999.01.162"	0	0	0
"530478"	"HTD-Trailers GmbH"	"12.999.01.163"	0	0	0
"530536"	"MAT Commercial Vehicle"	"12.999.01.001"	1	11	-10
"530536"	"MAT Commercial Vehicle"	"12.999.01.003"	20	20	0
"530536"	"MAT Commercial Vehicle"	"12.999.01.008"	46	56	-10
"530621"	"Schenker (D) AG - Zebel (H)"	"12.999.01.008"	0	0	0
"530652"	"Waeles Nederland BV"	"12.999.01.001"	-19	0	-19
"530655"	"Walter Denoth"	"12.999.01.001"	0	0	0
"530761"	"Matthias Kühl"	"12.999.01.001"	1	0	1
"530761"	"Matthias Kühl"	"12.999.01.003"	1	0	1
"530813"	"Sievering"	"12.999.01.001"	2	0	2
"530901"	"Kammerer-Reifen GmbH"	"12.999.01.001"	1	0	1
"530901"	"Kammerer-Reifen GmbH"	"12.999.01.003"	1	0	1
"530908"	"HIL GmbH StPkt Oberviechtach"	"12.999.01.001"	0	0	0
"530946"	"AL-KO Record S.A."	"12.999.01.001"	60	0	60
"530959"	"Hofgut Elbaue"	"12.999.01.001"	1	0	1
"530959"	"Hofgut Elbaue"	"12.999.01.003"	6	0	6
"530959"	"Hofgut Elbaue"	"12.999.01.008"	5	0	5
"530964"	"Peter's Transporte u. Montagen GmbH"	"12.999.01.001"	1	0	1
"530964"	"Peter's Transporte u. Montagen GmbH"	"12.999.01.003"	5	0	5
"530984"	"Weigelt"	"12.999.01.001"	2	1	1
"530984"	"Weigelt"	"12.999.01.003"	1	1	0
"531030"	"Bandis & Knopp GmbH & Co. KG"	"12.999.01.003"	-28	0	-28
"531047"	"BASE VIE LGV GUINTOLI"	"12.999.01.003"	0	0	0
"531095"	"Agrargenossenschaft "Moorgrund" e.G"	"12.999.01.003"	0	0	0
"531150"	"KTH Trailer GmbH"	"12.999.01.003"	0	1	-1
"531239"	"HKM Fahrzeugbau GmbH i. I."	"12.999.01.001"	3	0	3
"531239"	"HKM Fahrzeugbau GmbH i. I."	"12.999.01.003"	4	0	4
"531247"	"WIHAG Fahrzeugsysteme GmbH"	"12.999.01.003"	2	0	2
"90000106"	"Saint-Gobain Performance"	"12.999.01.003"	0	0	0
"90000187"	"FRAMUER-HALBACH GMBH"	"12.999.01.001"	-1	0	-1
"90000276"	"FORGING PRODUCTS TRADING"	"12.999.01.003"	0	0	0
"90000337"	"Leist Oberflächentechnik e.K."	"12.999.01.003"	0	0	0
"90000337"	"Leist Oberflächentechnik e.K."	"12.999.01.008"	0	0	0
"90000388"	"DOLEZYCH GMBH & CO. KG"	"12.999.01.001"	-2	0	-2
"90000549"	"INTRA Logistik- und"	"12.999.01.003"	0	1	-1
